9449,365,$750K-$1.5M,1300000,20170601
9450,535,$750K-$1.5M,1300000,20170601
9451,536,$750K-$1.5M,1300000,20170601
9452,537,$750K-$1.5M,1300000,20170601
9453,367,$750K-$1.5M,1300000,20170601
9454,539,$750K-$1.5M,1300000,20170601
9455,368,$750K-$1.5M,1082500,20170601
9456,541,$750K-$1.5M,1082500,20170601
9457,542,$750K-$1.5M,1082500,20170601
9458,543,$750K-$1.5M,1082500,20170601
9459,544,$750K-$1.5M,1082500,20170601
9460,545,$750K-$1.5M,1082500,20170601
9461,546,$750K-$1.5M,1082500,20170601
9462,521,$750K-$1.5M,1187000,20170601
9463,548,$750K-$1.5M,1187000,20170601
9464,549,$1.5M-$2.5M,2272500,20170601
9465,550,$1.5M-$2.5M,2272500,20170601
9466,551,$1.5M-$2.5M,2272500,20170601
9467,552,$1.5M-$2.5M,2272500,20170601
9468,553,$1.5M-$2.5M,2272500,20170601
9469,554,$1.5M-$2.5M,2272500,20170601
9470,555,$2.5M+,2510000,20170601
9471,556,$2.5M+,2510000,20170601
9472,557,$2.5M+,2510000,20170601
9473,558,$1.5M-$2.5M,2070040,20170601
9474,559,$1.5M-$2.5M,2070040,20170601
9475,560,$1.5M-$2.5M,2070040,20170601
9476,561,$1.5M-$2.5M,2150000,20170601
9477,562,$1.5M-$2.5M,2150000,20170601
9478,563,$750K-$1.5M,1000500,20170601
9479,564,$1.5M-$2.5M,2235000,20170601
9480,565,$1.5M-$2.5M,2235000,20170601
9481,566,$1.5M-$2.5M,1836500,20170601
9482,567,$1.5M-$2.5M,1836500,20170601
9483,568,$1.5M-$2.5M,1836500,20170601
9484,569,$1.5M-$2.5M,1836500,20170601
9485,570,$1.5M-$2.5M,1830000,20170601
9486,571,$1.5M-$2.5M,1830000,20170601
9487,572,$1.5M-$2.5M,1650000,20170601
9488,573,$1.5M-$2.5M,1650000,20170601
9489,574,$1.5M-$2.5M,1650000,20170601
9490,575,$750K-$1.5M,770000,20170601
9491,370,$750K-$1.5M,770000,20170601
9492,577,$750K-$1.5M,770000,20170601
9493,578,$750K-$1.5M,770000,20170601
9494,579,$750K-$1.5M,1210000,20170601
9495,580,NULL,NULL,20170601
9496,581,$750K-$1.5M,1220000,20170601
9497,582,$750K-$1.5M,1220000,20170601
9498,583,$750K-$1.5M,1177500,20170601
9499,584,$750K-$1.5M,1177500,20170601
9500,585,NULL,NULL,20170601
9501,586,NULL,NULL,20170601
9502,587,NULL,NULL,20170601
9503,588,NULL,NULL,20170601
9504,589,NULL,NULL,20170601
9505,590,NULL,NULL,20170601
9506,591,NULL,NULL,20170601
9507,592,NULL,NULL,20170601
9508,593,NULL,NULL,20170601
9509,594,NULL,NULL,20170601
9510,595,$1.5M-$2.5M,1600000,20170601
9511,596,$1.5M-$2.5M,1600000,20170601
9512,597,$1.5M-$2.5M,1600000,20170601
9513,371,$1.5M-$2.5M,1645500,20170601
9514,599,$1.5M-$2.5M,1645500,20170601
9515,600,$1.5M-$2.5M,1703000,20170601
9516,601,$1.5M-$2.5M,1703000,20170601
9517,602,$1.5M-$2.5M,1860000,20170601
9518,603,$1.5M-$2.5M,1860000,20170601
9519,604,$750K-$1.5M,1300000,20170601
9520,605,$750K-$1.5M,1300000,20170601
9521,606,$750K-$1.5M,1290000,20170601
9522,607,$750K-$1.5M,1290000,20170601
9523,608,$750K-$1.5M,1290000,20170601
9524,609,$2.5M+,2655700,20170601
9525,610,$750K-$1.5M,1470000,20170601
9526,611,$750K-$1.5M,1470000,20170601
9527,612,$750K-$1.5M,1470000,20170601
9528,613,$750K-$1.5M,1470000,20170601
9529,614,$750K-$1.5M,1470000,20170601
9530,615,$750K-$1.5M,1413000,20170601
9531,373,$750K-$1.5M,1200000,20170601
9532,617,$750K-$1.5M,1200000,20170601
9533,618,$750K-$1.5M,975000,20170601
9534,619,$750K-$1.5M,975000,20170601
9535,620,$750K-$1.5M,975000,20170601
9536,621,$750K-$1.5M,1470750,20170601
9537,622,$750K-$1.5M,1470750,20170601
9538,623,$750K-$1.5M,1470750,20170601
9539,624,$750K-$1.5M,1470750,20170601
9540,625,$750K-$1.5M,1000000,20170601
9541,626,$750K-$1.5M,1000000,20170601
9542,627,$750K-$1.5M,1000000,20170601
9543,628,$750K-$1.5M,1000000,20170601
9544,629,$1.5M-$2.5M,1535000,20170601
9545,630,$1.5M-$2.5M,1535000,20170601
9546,631,$1.5M-$2.5M,1535000,20170601
9547,632,$1.5M-$2.5M,1535000,20170601
9548,633,$1.5M-$2.5M,1535000,20170601
9549,634,$1.5M-$2.5M,1535000,20170601
9550,635,$750K-$1.5M,1257500,20170601
9551,636,$750K-$1.5M,1257500,20170601
9552,637,$750K-$1.5M,1257500,20170601
9553,638,$750K-$1.5M,1257500,20170601
9554,639,$750K-$1.5M,1220000,20170601
9555,374,$750K-$1.5M,1400000,20170601
9556,641,NULL,NULL,20170601
9557,642,NULL,NULL,20170601
9558,643,NULL,NULL,20170601
9559,644,NULL,NULL,20170601
9560,645,NULL,NULL,20170601
9561,646,$750K-$1.5M,1375000,20170601
9562,647,$750K-$1.5M,1375000,20170601
9563,648,$1.5M-$2.5M,1630000,20170601
9564,649,$1.5M-$2.5M,1630000,20170601
9565,650,$1.5M-$2.5M,1630000,20170601
9566,651,$1.5M-$2.5M,1630000,20170601
9567,652,$1.5M-$2.5M,1630000,20170601
9568,653,$1.5M-$2.5M,1630000,20170601
9569,654,$1.5M-$2.5M,1630000,20170601
9570,655,$1.5M-$2.5M,2000000,20170601
9571,656,$1.5M-$2.5M,2000000,20170601
9572,657,$1.5M-$2.5M,2000000,20170601
9573,658,$1.5M-$2.5M,2000000,20170601
9574,659,$1.5M-$2.5M,2000000,20170601
9575,660,$1.5M-$2.5M,2000000,20170601
9576,662,$1.5M-$2.5M,2200000,20170601
9577,663,$1.5M-$2.5M,2200000,20170601
9578,664,$750K-$1.5M,825000,20170601
9579,376,$750K-$1.5M,825000,20170601
9580,666,$750K-$1.5M,825000,20170601
9581,667,$750K-$1.5M,825000,20170601
9582,668,$750K-$1.5M,825000,20170601
9583,669,$750K-$1.5M,825000,20170601
9584,670,$750K-$1.5M,825000,20170601
9585,671,$750K-$1.5M,1105000,20170601
9586,672,$750K-$1.5M,1105000,20170601
9587,377,$750K-$1.5M,1105000,20170601
9588,674,$750K-$1.5M,1355500,20170601
9589,675,$750K-$1.5M,1355500,20170601
9590,676,$750K-$1.5M,1355500,20170601
9591,677,$750K-$1.5M,1355500,20170601
9592,678,$750K-$1.5M,1355500,20170601
9593,679,$750K-$1.5M,861000,20170601
9594,680,$750K-$1.5M,861000,20170601
9595,681,$750K-$1.5M,861000,20170601
9596,682,$750K-$1.5M,861000,20170601
9597,378,$750K-$1.5M,861000,20170601
9598,379,$750K-$1.5M,1260000,20170601
9599,685,$750K-$1.5M,987500,20170601
9600,686,$750K-$1.5M,1080000,20170601
9601,687,$750K-$1.5M,1080000,20170601
9602,688,$750K-$1.5M,1080000,20170601
9603,689,$750K-$1.5M,1080000,20170601
9604,690,$750K-$1.5M,882500,20170601
9605,691,$750K-$1.5M,882500,20170601
9606,692,$750K-$1.5M,882500,20170601
9607,693,$750K-$1.5M,882500,20170601
9608,694,$1.5M-$2.5M,1700500,20170601
9609,695,$1.5M-$2.5M,1700500,20170601
9610,382,$750K-$1.5M,1338000,20170601
9611,697,$750K-$1.5M,1338000,20170601
9612,698,$750K-$1.5M,1338000,20170601
9613,380,$750K-$1.5M,990000,20170601
9614,700,$750K-$1.5M,990000,20170601
9615,701,$750K-$1.5M,1139500,20170601
9616,702,$750K-$1.5M,1139500,20170601
9617,705,$1.5M-$2.5M,1650000,20170601
9618,706,$1.5M-$2.5M,1620000,20170601
9619,707,$0-$750K,748000,20170601
9620,708,$0-$750K,748000,20170601
9621,393,NULL,NULL,20170601
9622,711,$750K-$1.5M,1050000,20170601
9623,391,$750K-$1.5M,779000,20170601
9624,713,$750K-$1.5M,1312500,20170601
9625,714,$750K-$1.5M,1178000,20170601
9626,715,$750K-$1.5M,1178000,20170601
9627,392,$750K-$1.5M,893000,20170601
9628,717,$750K-$1.5M,893000,20170601
9629,394,$750K-$1.5M,1150000,20170601
9630,719,$0-$750K,727500,20170601
9631,720,$0-$750K,727500,20170601
9632,721,$0-$750K,727500,20170601
9633,722,$750K-$1.5M,1275000,20170601
9634,723,$750K-$1.5M,1275000,20170601
9635,724,$750K-$1.5M,1275000,20170601
9636,725,$750K-$1.5M,1275000,20170601
9637,726,$750K-$1.5M,1275000,20170601
9638,727,$750K-$1.5M,910000,20170601
9639,728,$750K-$1.5M,910000,20170601
9640,729,$750K-$1.5M,910000,20170601
9641,731,$0-$750K,640000,20170601
9642,732,$0-$750K,640000,20170601
9643,733,$0-$750K,640000,20170601
9644,734,$750K-$1.5M,896000,20170601
9645,735,$750K-$1.5M,896000,20170601
9646,736,$750K-$1.5M,896000,20170601
9647,737,$750K-$1.5M,896000,20170601
9648,738,$0-$750K,632000,20170601
9649,739,$0-$750K,632000,20170601
9650,740,$0-$750K,632000,20170601
9651,396,$0-$750K,632000,20170601
9652,742,$0-$750K,632000,20170601
9653,743,$0-$750K,632000,20170601
9654,744,$0-$750K,632000,20170601
9655,745,$750K-$1.5M,756500,20170601
9656,746,$750K-$1.5M,756500,20170601
9657,747,$750K-$1.5M,756500,20170601
9658,398,$0-$750K,658500,20170601
9659,749,$0-$750K,747000,20170601
9660,750,$0-$750K,747000,20170601
9661,751,$0-$750K,747000,20170601
9662,752,$0-$750K,747000,20170601
9663,753,$0-$750K,747000,20170601
9664,754,$0-$750K,747000,20170601
9665,755,$0-$750K,747000,20170601
9666,756,$0-$750K,747000,20170601
9667,757,$0-$750K,728000,20170601
9668,758,$0-$750K,728000,20170601
9669,759,$0-$750K,728000,20170601
9670,760,$750K-$1.5M,795000,20170601
9671,761,$750K-$1.5M,795000,20170601
9672,383,$750K-$1.5M,795000,20170601
9673,763,$750K-$1.5M,795000,20170601
9674,764,$0-$750K,710000,20170601
9675,765,$0-$750K,710000,20170601
9676,766,$0-$750K,710000,20170601
9677,767,$0-$750K,710000,20170601
9678,768,$0-$750K,710000,20170601
9679,769,$0-$750K,710000,20170601
9680,770,$0-$750K,710000,20170601
9681,771,$0-$750K,696700,20170601
9682,384,$0-$750K,696700,20170601
9683,773,$0-$750K,696700,20170601
9684,386,$0-$750K,710000,20170601
9685,775,$0-$750K,710000,20170601
9686,776,$750K-$1.5M,784000,20170601
9687,387,$750K-$1.5M,1170000,20170601
9688,778,$750K-$1.5M,1170000,20170601
9689,779,$750K-$1.5M,1170000,20170601
9690,388,$1.5M-$2.5M,1535000,20170601
9691,781,$750K-$1.5M,1145000,20170601
9692,782,$750K-$1.5M,1145000,20170601
9693,783,$750K-$1.5M,1145000,20170601
9694,784,$750K-$1.5M,1145000,20170601
9695,785,$1.5M-$2.5M,1585000,20170601
9696,786,$1.5M-$2.5M,1585000,20170601
9697,787,$1.5M-$2.5M,1585000,20170601
9698,788,NULL,NULL,20170601
9699,789,NULL,NULL,20170601
9700,790,NULL,NULL,20170601
9701,791,$750K-$1.5M,1320000,20170601
9702,792,$750K-$1.5M,1320000,20170601
9703,793,$750K-$1.5M,1320000,20170601
9704,794,$1.5M-$2.5M,1800000,20170601
9705,795,$1.5M-$2.5M,1800000,20170601
9706,796,$1.5M-$2.5M,1800000,20170601
9707,797,$1.5M-$2.5M,1800000,20170601
9708,798,$0-$750K,715000,20170601
9709,799,$0-$750K,715000,20170601
9710,399,$750K-$1.5M,795000,20170601
9711,801,$750K-$1.5M,795000,20170601
9712,802,$750K-$1.5M,795000,20170601
9713,803,$750K-$1.5M,795000,20170601
9714,804,$750K-$1.5M,837500,20170601
9715,805,$750K-$1.5M,837500,20170601
9716,806,$750K-$1.5M,756250,20170601
9717,807,$750K-$1.5M,756250,20170601
9718,808,$750K-$1.5M,756250,20170601
9719,809,$750K-$1.5M,778000,20170601
9720,810,$750K-$1.5M,778000,20170601
9721,811,$750K-$1.5M,778000,20170601
9722,812,$750K-$1.5M,778000,20170601
9723,400,$0-$750K,730000,20170601
9724,814,$0-$750K,730000,20170601
9725,815,$0-$750K,730000,20170601
9726,816,$0-$750K,730000,20170601
9727,817,$750K-$1.5M,752500,20170601
9728,818,$750K-$1.5M,752500,20170601
9729,819,$750K-$1.5M,752500,20170601
9730,820,$750K-$1.5M,752500,20170601
9731,821,$750K-$1.5M,752500,20170601
9732,822,$0-$750K,660500,20170601
9733,823,$0-$750K,710000,20170601
9734,824,$0-$750K,710000,20170601
9735,825,$0-$750K,710000,20170601
9736,826,$0-$750K,710000,20170601
9737,827,$0-$750K,710000,20170601
9738,828,$0-$750K,710000,20170601
9739,829,$0-$750K,710000,20170601
9740,830,$0-$750K,678000,20170601
9741,831,$0-$750K,678000,20170601
9742,832,$0-$750K,678000,20170601
9743,833,$0-$750K,678000,20170601
9744,401,$0-$750K,678000,20170601
9745,835,$0-$750K,678000,20170601
9746,836,$0-$750K,678000,20170601
9747,837,$0-$750K,678000,20170601
9748,402,$0-$750K,678000,20170601
9749,839,$0-$750K,678000,20170601
9750,840,$0-$750K,678000,20170601
9751,841,$0-$750K,678000,20170601
9752,842,$750K-$1.5M,855000,20170601
9753,843,$750K-$1.5M,855000,20170601
9754,844,$750K-$1.5M,855000,20170601
9755,845,$750K-$1.5M,855000,20170601
9756,846,$750K-$1.5M,855000,20170601
9757,847,NULL,NULL,20170601
9758,848,NULL,NULL,20170601
9759,849,NULL,NULL,20170601
9760,850,$750K-$1.5M,865000,20170601
9761,851,$750K-$1.5M,865000,20170601
9762,853,$750K-$1.5M,877000,20170601
9763,854,$750K-$1.5M,877000,20170601
9764,855,$750K-$1.5M,877000,20170601
9765,856,$750K-$1.5M,877000,20170601
9766,857,$750K-$1.5M,877000,20170601
9767,858,$750K-$1.5M,877000,20170601
9768,859,$750K-$1.5M,877000,20170601
9769,860,$750K-$1.5M,786000,20170601
9770,861,$750K-$1.5M,786000,20170601
9771,862,NULL,NULL,20170601
9772,863,NULL,NULL,20170601
9773,864,NULL,NULL,20170601
9774,865,NULL,NULL,20170601
9775,866,NULL,NULL,20170601
9776,867,$750K-$1.5M,932500,20170601
9777,868,$750K-$1.5M,932500,20170601
9778,869,$750K-$1.5M,932500,20170601
9779,870,$750K-$1.5M,1200000,20170601
9780,871,$750K-$1.5M,772500,20170601
9781,872,$0-$750K,739000,20170601
9782,873,$0-$750K,739000,20170601
9783,874,$0-$750K,739000,20170601
9784,875,$0-$750K,640000,20170601
9785,876,$0-$750K,458000,20170601
9786,877,$0-$750K,458000,20170601
9787,878,$750K-$1.5M,885000,20170601
9788,879,$750K-$1.5M,885000,20170601
9789,880,$750K-$1.5M,977500,20170601
9790,881,$750K-$1.5M,925000,20170601
9791,882,$750K-$1.5M,860000,20170601
9792,883,$750K-$1.5M,860000,20170601
9793,403,$0-$750K,640000,20170601
9794,885,$0-$750K,640000,20170601
9795,886,$0-$750K,640000,20170601
9796,887,$0-$750K,640000,20170601
9797,888,$0-$750K,640000,20170601
9798,889,$0-$750K,640000,20170601
9799,869,$0-$750K,640000,20170601
9800,891,$750K-$1.5M,820000,20170601
9801,355,$750K-$1.5M,1250000,20170601
9802,893,$750K-$1.5M,1250000,20170601
9803,894,$750K-$1.5M,1250000,20170601
9804,895,$750K-$1.5M,750000,20170601
9805,896,$750K-$1.5M,750000,20170601
9806,897,$750K-$1.5M,750000,20170601
9807,898,$750K-$1.5M,1300000,20170601
9808,899,$750K-$1.5M,1300000,20170601
9809,900,$750K-$1.5M,1025000,20170601
9810,901,$750K-$1.5M,1025000,20170601
9811,902,$750K-$1.5M,1025000,20170601
9812,903,$750K-$1.5M,1025000,20170601
9813,904,$750K-$1.5M,1025000,20170601
9814,357,$750K-$1.5M,1320000,20170601
9815,906,$750K-$1.5M,1193500,20170601
9816,907,$750K-$1.5M,1193500,20170601
9817,908,$750K-$1.5M,1075000,20170601
9818,909,$750K-$1.5M,1075000,20170601
9819,910,$750K-$1.5M,1075000,20170601
9820,911,$750K-$1.5M,1075000,20170601
9821,912,$750K-$1.5M,981500,20170601
9822,913,$750K-$1.5M,981500,20170601
9823,914,$750K-$1.5M,1051000,20170601
9824,915,$750K-$1.5M,1051000,20170601
9825,916,$750K-$1.5M,1051000,20170601
9826,917,$750K-$1.5M,1036500,20170601
9827,918,$750K-$1.5M,1036500,20170601
9828,919,$750K-$1.5M,1036500,20170601
9829,406,$750K-$1.5M,915000,20170601
9830,921,$0-$750K,740000,20170601
9831,922,$0-$750K,740000,20170601
9832,923,$0-$750K,740000,20170601
9833,924,$0-$750K,740000,20170601
9834,925,$750K-$1.5M,817500,20170601
9835,926,$750K-$1.5M,817500,20170601
9836,927,$750K-$1.5M,817500,20170601
9837,928,$750K-$1.5M,817500,20170601
9838,929,$750K-$1.5M,817500,20170601
9839,930,$750K-$1.5M,817500,20170601
9840,931,$0-$750K,722500,20170601
9841,932,$0-$750K,722500,20170601
9842,933,$750K-$1.5M,950000,20170601
9843,934,$750K-$1.5M,950000,20170601
9844,935,$750K-$1.5M,950000,20170601
9845,359,$750K-$1.5M,780000,20170601
9846,937,$750K-$1.5M,780000,20170601
9847,938,$750K-$1.5M,780000,20170601
9848,939,$750K-$1.5M,1360000,20170601
9849,940,$750K-$1.5M,1360000,20170601
9850,941,$750K-$1.5M,1360000,20170601
9851,942,$750K-$1.5M,1360000,20170601
9852,943,$750K-$1.5M,1360000,20170601
9853,944,$0-$750K,674250,20170601
9854,945,$750K-$1.5M,1195000,20170601
9855,946,$750K-$1.5M,1195000,20170601
9856,947,$750K-$1.5M,1300000,20170601
9857,948,$750K-$1.5M,1300000,20170601
9858,949,$750K-$1.5M,1300000,20170601
9859,950,$750K-$1.5M,1300000,20170601
9860,951,$750K-$1.5M,1350000,20170601
9861,952,$750K-$1.5M,1350000,20170601
9862,953,$750K-$1.5M,1135500,20170601
9863,954,$750K-$1.5M,1135500,20170601
9864,955,$750K-$1.5M,1135500,20170601
9865,956,$750K-$1.5M,1181250,20170601
9866,957,$750K-$1.5M,1181250,20170601
9867,358,$750K-$1.5M,1301000,20170601
9868,959,$750K-$1.5M,1301000,20170601
9869,360,$750K-$1.5M,1225000,20170601
9870,961,$750K-$1.5M,1225000,20170601
9871,962,$750K-$1.5M,1225000,20170601
9872,963,$750K-$1.5M,1225000,20170601
9873,964,$750K-$1.5M,1225000,20170601
9874,965,$750K-$1.5M,1225000,20170601
9875,966,$750K-$1.5M,980000,20170601
9876,967,$750K-$1.5M,980000,20170601
9877,968,$750K-$1.5M,980000,20170601
9878,969,$750K-$1.5M,980000,20170601
9879,970,$750K-$1.5M,980000,20170601
9880,971,NULL,NULL,20170601
9881,972,$750K-$1.5M,1000000,20170601
9882,973,$750K-$1.5M,1000000,20170601
9883,974,$750K-$1.5M,1000000,20170601
9884,975,$750K-$1.5M,1000000,20170601
9885,976,$750K-$1.5M,1000000,20170601
9886,977,$750K-$1.5M,1000000,20170601
9887,361,$750K-$1.5M,1000000,20170601
9888,979,$750K-$1.5M,1000000,20170601
9889,980,$750K-$1.5M,1020000,20170601
9890,981,$750K-$1.5M,1020000,20170601
9891,982,$750K-$1.5M,1020000,20170601
9892,983,$750K-$1.5M,1020000,20170601
9893,984,$750K-$1.5M,1020000,20170601
9894,985,$750K-$1.5M,1202500,20170601
9895,986,$750K-$1.5M,1202500,20170601
9896,987,$750K-$1.5M,1202500,20170601
9897,988,$750K-$1.5M,1202500,20170601
9898,989,$750K-$1.5M,1202500,20170601
9899,990,$750K-$1.5M,1202500,20170601
9900,991,$750K-$1.5M,1202500,20170601
9901,992,$0-$750K,620000,20170601
9902,993,$0-$750K,620000,20170601
9903,994,$0-$750K,620000,20170601
9904,995,$0-$750K,620000,20170601
9905,996,$0-$750K,620000,20170601
9906,997,$0-$750K,620000,20170601
9907,998,$0-$750K,620000,20170601
9908,999,$0-$750K,620000,20170601
9909,1000,$0-$750K,620000,20170601
9910,1001,$0-$750K,620000,20170601
9911,1002,$0-$750K,620000,20170601
9912,1003,$0-$750K,620000,20170601
9913,1004,$0-$750K,620000,20170601
9914,1005,$0-$750K,620000,20170601
9915,1006,$0-$750K,620000,20170601
9916,1007,$0-$750K,620000,20170601
9917,1008,$0-$750K,620000,20170601
9918,1009,$0-$750K,620000,20170601
9919,1010,$0-$750K,620000,20170601
9920,1011,$0-$750K,620000,20170601
9921,1012,$0-$750K,620000,20170601
9922,1013,$0-$750K,620000,20170601
9923,1014,$0-$750K,620000,20170601
9924,1015,$0-$750K,620000,20170601
9925,1016,$0-$750K,620000,20170601
9926,1017,$0-$750K,620000,20170601
9927,1018,$0-$750K,620000,20170601
9928,1019,$0-$750K,620000,20170601
9929,1020,$0-$750K,620000,20170601
9930,1021,$0-$750K,620000,20170601
9931,1022,$0-$750K,620000,20170601
9932,1023,$0-$750K,620000,20170601
9933,1024,$0-$750K,620000,20170601
9934,1025,$0-$750K,620000,20170601
9935,1026,$0-$750K,747500,20170601
9936,1027,$0-$750K,747500,20170601
9937,1028,$0-$750K,747500,20170601
9938,1029,$0-$750K,747500,20170601
9939,1030,$0-$750K,747500,20170601
9940,1031,$0-$750K,747500,20170601
9941,1032,$0-$750K,747500,20170601
9942,1033,$0-$750K,747500,20170601
9943,1034,$0-$750K,747500,20170601
9944,1035,$0-$750K,747500,20170601
9945,1036,$0-$750K,747500,20170601
9946,1037,$0-$750K,747500,20170601
9947,1038,$0-$750K,656000,20170601
9948,1039,$0-$750K,656000,20170601
9949,1040,$0-$750K,656000,20170601
9950,1041,$0-$750K,656000,20170601
9951,1042,$0-$750K,656000,20170601
9952,1043,$0-$750K,656000,20170601
9953,1044,$0-$750K,656000,20170601
9954,1045,$0-$750K,656000,20170601
9955,1046,$0-$750K,656000,20170601
9956,1047,$0-$750K,656000,20170601
9957,1048,$0-$750K,730000,20170601
9958,1049,$0-$750K,730000,20170601
9959,1050,$0-$750K,730000,20170601
9960,1051,$0-$750K,730000,20170601
9961,1052,$0-$750K,730000,20170601
9962,1053,$0-$750K,730000,20170601
9963,1054,$0-$750K,730000,20170601
9964,1055,$0-$750K,730000,20170601
9965,1056,$0-$750K,730000,20170601
9966,1057,$0-$750K,730000,20170601
9967,1058,$0-$750K,730000,20170601
9968,1059,$0-$750K,730000,20170601
9969,1060,$0-$750K,620880,20170601
