820,Charles Darwin,Darwin," Northern Territory",NT,-12.443893,130.844191,NULL
820,Coonawarra,Darwin," Northern Territory",NT,-12.430427,130.882375,NULL
820,Cullen Bay,Darwin," Northern Territory",NT,-12.454108,130.822898,NULL
820,East Point,Darwin," Northern Territory",NT,-12.426947,130.836128,NULL
820,Fannie Bay,Darwin," Northern Territory",NT,-12.423707,130.836623,NULL
820,Larrakeyah,Darwin," Northern Territory",NT,-12.459211,130.830686,NULL
820,Ludmilla,Darwin," Northern Territory",NT,-12.425888,130.851446,NULL
820,Parap,Darwin," Northern Territory",NT,-12.432181,130.84331,NULL
820,Stuart Park,Darwin," Northern Territory",NT,-12.4389,130.843067,NULL
820,The Gardens,Darwin," Northern Territory",NT,-12.46303,130.841596,NULL
820,The Narrows,Darwin," Northern Territory",NT,-12.425149,130.859165,NULL
820,Winnellie,Darwin," Northern Territory",NT,-12.426641,130.882367,NULL
820,Woolner,Darwin," Northern Territory",NT,-12.43754,130.848872,NULL
821,Winnellie,Darwin," Northern Territory",NT,-12.426641,130.882367,NULL
822,Acacia Hills,Darwin," Northern Territory",NT,-12.799278,131.131697,NULL
822,Bees Creek,Darwin," Northern Territory",NT,-12.571462,131.059047,NULL
822,Cox Peninsula,Darwin," Northern Territory",NT,-12.715959,130.875404,NULL
822,Daly River,Darwin," Northern Territory",NT,-13.988234,130.402149,NULL
822,Fleming,Darwin," Northern Territory",NT,-14.05834,131.412028,NULL
822,Gunn Point,Darwin," Northern Territory",NT,-12.316964,131.129559,NULL
822,Lambells Lagoon,Darwin," Northern Territory",NT,-12.569228,131.237821,NULL
822,Livingstone,Darwin," Northern Territory",NT,-12.730838,131.038993,NULL
822,Maningrida,Darwin," Northern Territory",NT,-12.086972,134.271016,NULL
822,Marrakai,Darwin," Northern Territory",NT,-12.361331,130.876795,NULL
822,Mcminns Lagoon,Darwin," Northern Territory",NT,-12.542204,131.079417,NULL
822,Middle Point,Darwin," Northern Territory",NT,-12.646157,131.015033,NULL
822,Milikapiti,Darwin," Northern Territory",NT,-12.411749,130.948361,NULL
822,Nguiu,Darwin," Northern Territory",NT,-11.764711,130.314401,NULL
822,Oenpelli,Darwin," Northern Territory",NT,-12.414984,132.987357,NULL
822,Point Stephens,Darwin," Northern Territory",NT,-23.721252,133.884318,NULL
822,Pularumpi,Darwin," Northern Territory",NT,-12.447299,131.004516,NULL
822,Southport,Darwin," Northern Territory",NT,-12.742355,130.956082,NULL
822,Umbakumba,Darwin," Northern Territory",NT,-13.848676,136.428043,NULL
822,Wadeye,Darwin," Northern Territory",NT,-14.17407,130.13833,NULL
822,Wagait Beach,Darwin," Northern Territory",NT,-12.433507,130.748017,NULL
822,Weddell,Darwin," Northern Territory",NT,-12.434023,130.84112,NULL
822,Winnellie,Darwin," Northern Territory",NT,-12.426641,130.882367,NULL
822,Woolaning,Darwin," Northern Territory",NT,-12.419838,130.949418,NULL
828,Berrimah,Darwin," Northern Territory",NT,-12.474896,130.907378,NULL
828,Knuckey Lagoon,Darwin," Northern Territory",NT,-12.426825,130.934141,NULL
829,Holtze,Darwin," Northern Territory",NT,-14.460879,132.280002,NULL
830,Driver,Darwin," Northern Territory",NT,-12.487233,130.972637,NULL
830,Durack,Darwin," Northern Territory",NT,-12.193006,136.763961,NULL
830,Farrar,Darwin," Northern Territory",NT,-12.480219,130.997607,NULL
830,Gray,Darwin," Northern Territory",NT,-12.384847,130.872981,NULL
830,Marlow Lagoon,Darwin," Northern Territory",NT,-12.446554,130.923435,NULL
830,Moulden,Darwin," Northern Territory",NT,-12.511316,130.974467,NULL
830,Palmerston,Darwin," Northern Territory",NT,-12.480066,130.984006,NULL
830,Shoal Bay,Darwin," Northern Territory",NT,-12.394902,130.924268,NULL
830,Woodroffe,Darwin," Northern Territory",NT,-12.504958,130.981903,NULL
830,Yarrawonga,Darwin," Northern Territory",NT,-12.471149,130.984917,NULL
831,Palmerston,Darwin," Northern Territory",NT,-12.480066,130.984006,NULL
832,Gunn,Darwin," Northern Territory",NT,-12.492269,130.990891,NULL
832,Mitchell,Darwin," Northern Territory",NT,-12.460386,130.837001,NULL
832,Rosebery,Darwin," Northern Territory",NT,-12.501969,130.988349,NULL
832,Rosebery Heights,Darwin," Northern Territory",NT,-12.501969,130.988349,NULL
835,Howard Springs,Darwin," Northern Territory",NT,-12.48138,131.029173,NULL
835,Virginia,Darwin," Northern Territory",NT,-12.545626,131.029268,NULL
836,Girraween,Darwin," Northern Territory",NT,-12.525546,131.103025,NULL
836,Herbert,Darwin," Northern Territory",NT,-14.462901,132.280885,NULL
837,Manton,Darwin," Northern Territory",NT,-12.460094,130.842663,NULL
838,Berry Springs,Darwin," Northern Territory",NT,-12.709507,130.995407,NULL
840,Dundee Beach,Darwin," Northern Territory",NT,-12.717562,130.351316,NULL
840,Dundee Downs,Darwin," Northern Territory",NT,-12.771275,130.527516,NULL
840,Dundee Forest,Darwin," Northern Territory",NT,-12.749956,130.524993,NULL
841,Darwin River,Darwin," Northern Territory",NT,-12.801028,130.955789,NULL
845,Batchelor,Darwin," Northern Territory",NT,-13.038663,131.072091,NULL
846,Adelaide River,Adelaide," Northern Territory",NT,-13.226806,131.098416,NULL
847,Pine Creek,Darwin," Northern Territory",NT,-13.824123,131.835799,NULL
850,Katherine,Darwin," Northern Territory",NT,-14.464497,132.262021,NULL
851,Katherine,Darwin," Northern Territory",NT,-14.464497,132.262021,NULL
852,Beswick,Darwin," Northern Territory",NT,-14.92267,133.064654,NULL
852,Daly Waters,Darwin," Northern Territory",NT,-16.252155,133.367852,NULL
852,Katherine,Darwin," Northern Territory",NT,-14.464497,132.262021,NULL
852,Lajamanu,Darwin," Northern Territory",NT,-19.141443,130.051529,NULL
852,Larrimah,Darwin," Northern Territory",NT,-15.62712,132.944488,NULL
852,Manbulloo,Darwin," Northern Territory",NT,-12.360929,130.880316,NULL
852,Numbulwar,Darwin," Northern Territory",NT,-14.65403,134.78167,NULL
852,Wave Hill,Darwin," Northern Territory",NT,-17.450131,130.103437,NULL
854,Borroloola,Darwin," Northern Territory",NT,-16.81839,137.14707,NULL
860,Tennant Creek,Alice Springs," Northern Territory",NT,-19.648306,134.186642,NULL
861,Brunchilly,Alice Springs," Northern Territory",NT,-18.94406,134.318373,NULL
861,Tennant Creek,Alice Springs," Northern Territory",NT,-19.648306,134.186642,NULL
862,Avon Downs,Alice Springs," Northern Territory",NT,-20.231104,137.762232,NULL
862,Cresswell Downs,Alice Springs," Northern Territory",NT,-17.939922,135.588193,NULL
862,Elliott,Alice Springs," Northern Territory",NT,-23.684,133.869007,NULL
862,Helen Springs,Alice Springs," Northern Territory",NT,-18.409609,133.882689,NULL
862,Muckaty Station,Alice Springs," Northern Territory",NT,-18.629682,133.906927,NULL
862,Newcastle Waters,Alice Springs," Northern Territory",NT,-17.54887,133.538826,NULL
862,Renner Springs,Alice Springs," Northern Territory",NT,-23.695949,133.889816,NULL
862,Tennant Creek,Alice Springs," Northern Territory",NT,-19.648306,134.186642,NULL
862,Warrego,Alice Springs," Northern Territory",NT,-19.512201,134.068348,NULL
862,Wollogorang Station,Alice Springs," Northern Territory",NT,-17.142478,137.591784,NULL
870,Alice Springs,Alice Springs," Northern Territory",NT,-12.436101,130.84059,NULL
871,Alice Springs,Alice Springs," Northern Territory",NT,-12.436101,130.84059,NULL
872,Ali Curung,Alice Springs," Northern Territory",NT,-20.998545,134.3822,NULL
872,Alice Springs,Alice Springs," Northern Territory",NT,-12.436101,130.84059,NULL
872,Amata,Alice Springs," Northern Territory",NT,-25.962716,131.606872,NULL
872,Amoonguna,Alice Springs," Northern Territory",NT,-23.747506,133.926632,NULL
872,Areyonga,Alice Springs," Northern Territory",NT,-24.166937,132.286759,NULL
872,Erldunda,Alice Springs," Northern Territory",NT,-12.364467,130.876251,NULL
872,Finke,Alice Springs," Northern Territory",NT,-25.698005,134.339708,NULL
872,Gibson Desert North,Alice Springs," Western Australia",WA,-22.590927,125.664556,NULL
872,Haasts Bluff,Alice Springs," Northern Territory",NT,-23.509293,132.185203,NULL
872,Kintore,Alice Springs," Northern Territory",NT,-12.486851,130.991347,NULL
872,Santa Teresa,Alice Springs," Northern Territory",NT,-24.730598,135.332238,NULL
872,Ti Tree,Alice Springs," Northern Territory",NT,-12.477758,131.068332,NULL
872,Uluru,Alice Springs," Northern Territory",NT,-12.486152,130.992541,NULL
872,Willowra,Alice Springs," Northern Territory",NT,-21.717344,133.030085,NULL
872,Yuelamu,Alice Springs," Northern Territory",NT,-22.391277,132.11368,NULL
872,Yuendumu,Alice Springs," Northern Territory",NT,-22.25909,131.808398,NULL
872,Yulara,Alice Springs," Northern Territory",NT,-25.242047,130.98556,NULL
880,Gove,Darwin," Northern Territory",NT,-12.378064,130.871791,NULL
880,Nhulunbuy,Darwin," Northern Territory",NT,-12.18421,136.783889,NULL
881,Nhulunbuy,Darwin," Northern Territory",NT,-12.18421,136.783889,NULL
886,Jabiru,Darwin," Northern Territory",NT,-12.381028,130.893097,NULL
906,Winnellie,Darwin," Northern Territory",NT,-12.426641,130.882367,NULL
907,Winnellie,Darwin," Northern Territory",NT,-12.426641,130.882367,NULL
1001,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1002,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1003,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1004,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1005,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1006,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1007,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1008,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1009,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1010,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1011,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1020,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1021,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1022,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1023,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1025,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1026,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1027,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1028,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1029,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1030,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1031,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1032,Sydney,Sydney,New South Wales,NSW,-33.662834,150.874182,NULL
1033,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1034,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1035,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1036,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1037,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1038,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1039,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1040,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1041,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1042,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1043,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1044,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1045,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1046,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1100,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1101,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1105,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1106,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1107,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1108,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1109,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1110,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1112,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1113,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1114,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1115,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1116,Sydney,Sydney,New South Wales,NSW,-33.666729,150.866145,NULL
1117,Sydney,Sydney,New South Wales,NSW,-33.664575,150.87022,NULL
1118,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1119,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1120,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1121,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1122,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1123,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1124,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1125,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1126,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1127,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1128,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1129,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1130,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1131,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1132,Sydney,Sydney,New South Wales,NSW,-33.66279,150.874265,NULL
1133,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1134,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1135,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1136,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1137,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1138,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1139,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1140,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1141,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1142,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1143,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1144,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1145,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1146,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1147,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1148,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1149,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1150,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1151,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1152,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1153,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1154,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1155,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1156,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1157,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1158,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1159,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1160,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1161,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1162,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1163,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1164,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1165,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1166,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1167,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1168,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1169,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1170,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1171,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1172,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1173,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1174,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1175,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1176,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1177,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1178,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1179,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1180,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1181,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1182,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1183,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1184,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1185,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1186,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1187,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1188,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1189,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1190,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1191,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1192,Sydney,Sydney,New South Wales,NSW,-34.790684,147.685283,NULL
1193,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1194,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1195,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1196,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1197,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1198,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1199,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1200,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1201,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1202,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1203,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1204,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1205,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1206,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1207,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1208,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454,NULL
1209,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251,NULL
1210,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251,NULL
1211,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251,NULL
1212,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251,NULL
1213,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251,NULL
1214,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251,NULL
1215,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251,NULL
1216,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025,NULL
1217,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025,NULL
1218,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025,NULL
1219,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025,NULL
1220,Grosvenor Place,Grosvenor Place,New South Wales,NSW,-33.741311,151.034025,NULL
1221,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905,NULL
1222,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905,NULL
1223,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905,NULL
1224,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905,NULL
1225,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905,NULL
1226,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708,NULL
1227,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708,NULL
1228,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708,NULL
1229,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708,NULL
1230,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708,NULL
1231,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528,NULL
1232,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528,NULL
1233,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528,NULL
1234,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528,NULL
1235,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528,NULL
1236,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454,NULL
1237,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454,NULL
1238,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454,NULL
1239,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454,NULL
1240,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454,NULL
1291,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1292,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1293,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1294,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1295,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1296,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1297,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1298,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1299,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071,NULL
1300,Darlinghurst,Sydney,New South Wales,NSW,-33.877331,151.220876,NULL
1335,Potts Point,Sydney,New South Wales,NSW,-33.82269,151.117575,NULL
1340,Kings Cross,Sydney,New South Wales,NSW,-35.537721,148.021014,NULL
1355,Bondi Junction,Sydney,New South Wales,NSW,-33.893739,151.262502,NULL
1360,Double Bay,Sydney,New South Wales,NSW,-33.87584,151.241938,NULL
1401,Broadway,Sydney,New South Wales,NSW,-33.884217,151.199825,NULL
1420,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1422,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1423,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1424,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1425,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1426,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1427,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1428,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1429,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838,NULL
1430,Eveleigh,Sydney,New South Wales,NSW,-33.890232,151.199489,NULL
1435,Alexandria,Sydney,New South Wales,NSW,-33.711785,151.108248,NULL
1440,Waterloo,Sydney,New South Wales,NSW,-33.902836,151.057914,NULL
1441,Waterloo,Sydney,New South Wales,NSW,-33.902836,151.057914,NULL
1445,Rosebery,Sydney,New South Wales,NSW,-34.083089,151.007691,NULL
1450,Camperdown,Sydney,New South Wales,NSW,-30.305815,153.13679,NULL
1455,Botany,Sydney,New South Wales,NSW,-33.947087,151.197644,NULL
1460,Mascot,Sydney,New South Wales,NSW,-33.926669,151.210791,NULL
1465,Kensington,Sydney,New South Wales,NSW,-33.888549,151.140735,NULL
1466,Unsw Sydney,Sydney,New South Wales,NSW,-33.906561,151.234417,NULL
1470,Drummoyne,Sydney,New South Wales,NSW,-33.842999,151.151958,NULL
1475,Marrickville,Sydney,New South Wales,NSW,-33.90911,151.15334,NULL
1476,Marrickville,Sydney,New South Wales,NSW,-33.90911,151.15334,NULL
1480,Kingsgrove,Sydney,New South Wales,NSW,-33.935923,151.100027,NULL
1490,Miranda,Sydney,New South Wales,NSW,-34.035878,151.107201,NULL
1493,Hurstville,Sydney,New South Wales,NSW,-33.975869,151.088939,NULL
1495,Caringbah,Sydney,New South Wales,NSW,-34.046927,151.123943,NULL
1499,Sutherland,Sydney,New South Wales,NSW,-34.015705,151.0622,NULL
